cliente_id,nombre,email,region,comuna,segmento_rfm,fecha_registro,canal_adquisicion
721,Hortensia Betty Silva Tapia,juanherrera@example.com,La Araucanía,Angol,At Risk,2024-06-12,Email Marketing
722,Daniela Ortiz González,mauricio82@example.com,Metropolitana,Macul,Loyal,2024-04-21,Google Ads
723,Patricio Luis Henríquez Novoa,pnavarro@example.org,Antofagasta,Antofagasta,Potential,2023-01-25,TikTok
724,Fabián Rojas Ramírez,matteoreyes@example.net,Coquimbo,La Serena,Loyal,2023-11-16,Orgánico
725,Jessica Catalina Rojas Guzmán,martinramirez@example.com,Antofagasta,Mejillones,New,2023-12-03,Email Marketing
726,José Castillo Muñoz,bravolidia@example.com,Valparaíso,Valparaíso,Loyal,2024-09-02,TikTok
727,Carlos Poblete Cárcamo,tescalona@example.net,O'Higgins,Santa Cruz,At Risk,2024-03-22,Referido
728,Héctor Soto Leal,guillermopalacios@example.net,Maule,Linares,Loyal,2023-08-20,Email Marketing
729,Emilia Cuevas Lizama,amorales@example.com,Metropolitana,Providencia,Loyal,2023-11-30,Email Marketing
730,Jhoan Diego Concha González,villanuevamarina@example.org,Maule,Curicó,Lost,2023-03-01,Google Ads
731,Mónica Daniela Sobarzo Cortés,laura80@example.com,Metropolitana,Macul,Champions,2024-12-25,Email Marketing
732,Johana Amelia Torres Cifuentes,mariamansilla@example.com,Biobío,Concepción,At Risk,2023-09-14,Orgánico
733,Claudia Digna Miranda Apablaza,moralesbastian@example.com,Metropolitana,La Florida,Loyal,2025-06-19,Email Marketing
734,Jorge Oyarce Aravena,benitoesparza@example.com,Metropolitana,Las Condes,Loyal,2023-01-08,Google Ads
735,Gisela Vega,atiliogalvez@example.org,Metropolitana,Maipú,Lost,2025-06-11,Orgánico
736,Sofía Tapia Ortiz,dsilva@example.org,La Araucanía,Victoria,Loyal,2024-11-27,Google Ads
737,Francisca Becerra Rodríguez,hermangonzalez@example.net,Metropolitana,Macul,Loyal,2023-10-22,Referido
738,María Rosa Parra Maureira,guajardomargarita@example.net,La Araucanía,Villarrica,Loyal,2025-05-26,Google Ads
739,Rosa Bórquez-Torres,omunoz@example.org,Metropolitana,Peñalolén,At Risk,2024-07-03,Referido
740,Claudio Rodrigo Gatica Gatica,maria50@example.org,Metropolitana,La Reina,Loyal,2025-06-04,Facebook/Instagram
741,Juan Ignacio Céspedes Henríquez,alejandrobernal@example.com,Valparaíso,Viña del Mar,Loyal,2023-08-13,TikTok
742,Juan Parra Bustamante,maria69@example.com,Los Lagos,Ancud,Champions,2025-01-08,TikTok
743,José Cristian Pino Campos,jesus01@example.com,Metropolitana,Las Condes,At Risk,2024-01-23,Orgánico
744,Darling Catalina Sanhueza Pinto,wsepulveda@example.net,Biobío,Concepción,Lost,2023-03-16,Facebook/Instagram
745,Diego Edgar Osses Coronado,roberto32@example.net,O'Higgins,Rengo,At Risk,2025-04-25,Email Marketing
746,María Marina Núñez Matamala,celindagonzalez@example.net,Biobío,Chiguayante,Champions,2025-05-05,Orgánico
747,Carla Gilda Maldonado Prieto,zdiaz@example.org,Metropolitana,Lo Barnechea,Champions,2024-03-10,Referido
748,José Salas,cruzrocio@example.com,Metropolitana,Maipú,Loyal,2024-11-15,Email Marketing
749,Juan Vargas Flores,elbaaguilera@example.org,O'Higgins,Santa Cruz,At Risk,2024-03-28,Google Ads
750,Francisco Ricardo Rivera Concha,valenciaandrea@example.com,Metropolitana,San Miguel,New,2025-01-03,Referido
751,Ana Urbina Godoy,uaraya@example.net,O'Higgins,Rengo,Champions,2023-06-15,Facebook/Instagram
752,Matías Yerko Jorquera Videla,ygallardo@example.net,Valparaíso,Valparaíso,Loyal,2024-03-10,Orgánico
753,Jorge López,carolinaaraya@example.com,Antofagasta,Mejillones,Champions,2025-03-15,TikTok
754,Luis Acosta,catalina92@example.net,Los Lagos,Osorno,Champions,2025-02-03,TikTok
755,Alexis Ortiz Alvarado,luisaherrera@example.com,Los Ríos,Panguipulli,Champions,2025-01-24,Orgánico
756,Sofía Rosa Valencia Castillo,moisespaz@example.org,Metropolitana,La Florida,Loyal,2023-04-07,Referido
757,Soledad Albertina Moya Espinoza,eduardocarrasco@example.com,Los Lagos,Castro,Loyal,2025-05-06,Orgánico
758,Arturo Cisternas Jorquera,bramirez@example.org,Valparaíso,Viña del Mar,At Risk,2023-10-21,Referido
759,Colomba Dinamarca Pacheco,vurrutia@example.net,Valparaíso,San Antonio,Hibernating,2023-09-20,Email Marketing
760,David Jonathan Garcés Soto,cindyzamora@example.org,Biobío,Concepción,Champions,2023-01-15,Orgánico
761,Narciso Thomas León Guerrero,eduardo85@example.org,O'Higgins,Rancagua,New,2024-09-18,Email Marketing
762,Manuel Zamorano,tmoya@example.org,Los Ríos,Panguipulli,Champions,2025-01-04,Referido
763,Daniel Matías Soto Carrasco,jaramillofrancisco@example.com,Los Lagos,Puerto Varas,Loyal,2025-04-14,Referido
764,Daniel Candia Beltrán,kdiaz@example.org,Valparaíso,San Antonio,Loyal,2023-12-07,Google Ads
765,Mateo Maldonado Farías,guzmanelizabeth@example.com,Valparaíso,Viña del Mar,At Risk,2024-04-19,TikTok
766,Vicente Fuentes Ibarra,venegasmilton@example.com,La Araucanía,Padre Las Casas,Lost,2025-02-02,Facebook/Instagram
767,Isaías Pérez,alvaro68@example.org,Metropolitana,Vitacura,Loyal,2025-01-24,Google Ads
768,Erwin José León Fredes,ricardo92@example.net,Metropolitana,Puente Alto,New,2024-01-01,Facebook/Instagram
769,Tomás José Quiroz Hernández,maria26@example.org,Metropolitana,Vitacura,At Risk,2023-04-27,Orgánico
770,María Segura San Martín,barracamila@example.org,Metropolitana,Ñuñoa,Hibernating,2023-12-19,TikTok
771,Catalina María Serrano Pereira,erna81@example.com,Metropolitana,Peñalolén,Loyal,2024-05-22,Email Marketing
772,María Verónica Pereira Fuentes,matias43@example.net,Metropolitana,Providencia,New,2023-04-11,Google Ads
773,Danilo Alejandro Martínez Bello,myriampalma@example.net,Metropolitana,Puente Alto,Potential,2024-02-01,Facebook/Instagram
774,Francisco Iván González Aguayo,nfarias@example.net,Metropolitana,Puente Alto,At Risk,2025-03-01,Facebook/Instagram
775,Antonia Wilma Jaque Méndez,aravenafrancisca@example.com,Los Ríos,Río Bueno,Lost,2024-09-06,TikTok
776,Erika Espinoza,aguileraingrid@example.net,Valparaíso,Viña del Mar,At Risk,2025-02-16,Facebook/Instagram
777,Tomás Romero Parra,fabian56@example.org,Metropolitana,Macul,Loyal,2025-02-07,Google Ads
778,Javier Gómez Araya,antonella22@example.com,La Araucanía,Padre Las Casas,Loyal,2023-12-08,Referido
779,Lucy Sandra Gutiérrez Meneses,clara48@example.org,Metropolitana,La Florida,New,2025-01-04,TikTok
780,Catalina Galaz Pérez,francisco65@example.org,Antofagasta,Mejillones,Lost,2025-01-07,Email Marketing
781,Jesús Fuentealba,navarroclaudia@example.com,Los Lagos,Castro,At Risk,2024-02-28,Referido
782,Luz Laura Quispe Sandoval,salazarmaria@example.org,Metropolitana,Lo Barnechea,New,2024-10-16,Referido
783,Mayra Isabel Castillo Gálvez,gloriarubilar@example.org,Valparaíso,San Antonio,Potential,2023-04-21,Google Ads
784,Leslie Carolina Hidalgo Norambuena,verajose@example.com,O'Higgins,Rengo,New,2024-02-19,Google Ads
785,Nataly Romero,orlando46@example.net,Antofagasta,Taltal,Lost,2024-04-10,Orgánico
786,Carlos Hernán González Ibacache,retamalelvira@example.org,Valparaíso,Villa Alemana,Loyal,2023-02-10,TikTok
787,Esteban José Ramírez Roa,benjaminespinoza@example.net,Biobío,Chiguayante,Loyal,2024-07-19,TikTok
788,María Marambio Alfaro,ssilva@example.com,Metropolitana,Estación Central,Lost,2023-06-11,Referido
789,Javiera Carolina Castillo Barrera,lorenachavez@example.org,Los Ríos,La Unión,At Risk,2024-07-22,TikTok
790,Maximiliano Juan Pérez Alfaro,jose94@example.com,Metropolitana,La Florida,Loyal,2023-09-25,TikTok
791,Juan Rivera Sandoval,juanahernandez@example.net,Antofagasta,Mejillones,At Risk,2023-12-30,Referido
792,Luis Santibáñez Opazo,rodrigorojas@example.com,Biobío,Los Ángeles,Loyal,2023-08-19,Referido
793,Luis Oscar Álvarez Mardones,mauricio88@example.org,Biobío,Los Ángeles,Lost,2025-03-24,Email Marketing
794,Pedro Durán Bustos,uinostroza@example.org,Valparaíso,Villa Alemana,At Risk,2024-01-27,Email Marketing
795,María Guillermina Cortés Riveros,balvarez@example.net,Metropolitana,Maipú,Potential,2023-04-11,TikTok
796,Sara Ximena Galleguillos Valenzuela,franciscoayala@example.org,Metropolitana,La Reina,Loyal,2024-05-23,Email Marketing
797,Patricia Alarcón Vargas,alexandercastillo@example.com,Metropolitana,Providencia,New,2025-05-14,Orgánico
798,Fanny López,lucassaavedra@example.com,Metropolitana,San Miguel,Loyal,2024-12-23,TikTok
799,Hugo Becerra Canales,raimundorivera@example.net,Los Lagos,Ancud,At Risk,2023-07-01,Orgánico
800,Nicole Juana Figueroa Gallardo,gallardonoemi@example.com,Metropolitana,San Miguel,Hibernating,2024-01-05,TikTok
801,Massiel Reyes Pérez,rojascamila@example.org,Metropolitana,Lo Barnechea,Hibernating,2025-03-28,Facebook/Instagram
802,Josefa Mónica Arce Sandoval,anadiaz@example.org,Coquimbo,Illapel,At Risk,2024-07-26,Orgánico
803,Carlos Barraza Espinosa,salinasrodrigo@example.net,O'Higgins,Pichilemu,Lost,2025-06-21,Google Ads
804,Rosa Carla Contreras Salazar,rodrigojara@example.com,Antofagasta,Taltal,Loyal,2024-04-26,Email Marketing
805,Anastasia Nancy Ramírez Parra,sepulvedafrancisco@example.net,Los Ríos,Corral,Champions,2023-02-06,Google Ads
806,Carlos Manuel Martínez Olivares,bsalgado@example.org,Metropolitana,Puente Alto,Potential,2024-08-15,Referido
807,Raúl Figueroa,floresadriana@example.net,Metropolitana,Peñalolén,Potential,2023-02-07,TikTok
808,Luis Raúl Ormeño León,garciamatias@example.net,Los Lagos,Castro,Hibernating,2023-08-15,Orgánico
809,Cristopher Cifuentes Arias,jessicagonzalez@example.net,La Araucanía,Villarrica,New,2024-01-22,Referido
810,Francisco Ariel Farías Cárdenas,olga68@example.org,Metropolitana,Providencia,Lost,2024-09-21,Orgánico
811,Víctor Sepúlveda Méndez,ymartinez@example.net,Maule,Curicó,Hibernating,2023-09-12,Facebook/Instagram
812,Yolanda Alejandra Velásquez Espinoza,saratroncoso@example.net,Metropolitana,Vitacura,Loyal,2023-07-22,Google Ads
813,Ana González,yolanda77@example.org,Metropolitana,Maipú,Champions,2023-02-21,Referido
814,Jennifer María Martínez Fuentes,lsilva@example.com,Valparaíso,Villa Alemana,Potential,2023-06-14,Facebook/Instagram
815,Francisco Diego Zúñiga Droguett,yaritzaluna@example.net,Biobío,Concepción,At Risk,2023-07-11,TikTok
816,Víctor Canales,npavez@example.net,Biobío,Chiguayante,Champions,2023-01-28,TikTok
817,Camila Ruth Santibáñez Escobar,sandovalgloria@example.net,Metropolitana,Lo Barnechea,Champions,2023-02-07,Google Ads
818,Irma Romero,veronicagarcia@example.net,O'Higgins,San Fernando,Champions,2025-05-20,Email Marketing
819,Ana Erika Núñez Catalán,alicia61@example.org,Metropolitana,Santiago,Lost,2024-08-04,Facebook/Instagram
820,Diego Zamorano Ramírez,orregopaulina@example.net,Metropolitana,Vitacura,New,2023-10-09,Google Ads
821,Cristian Torres Quiroz,cardenaslidia@example.org,O'Higgins,San Fernando,Lost,2024-11-15,Google Ads
822,Jessica María Vega Alarcón,soledad45@example.org,Coquimbo,Illapel,At Risk,2023-10-13,Referido
823,Aída Brenda Espinosa Serrano,inavarro@example.org,O'Higgins,Rengo,Loyal,2024-05-28,Google Ads
824,Daniela Aguilera Soto,lucianosilva@example.org,Maule,Cauquenes,Potential,2024-05-30,Referido
825,Gabriel Manuel Rocha Guzmán,luis01@example.org,Biobío,Talcahuano,Lost,2023-11-05,Google Ads
826,María Camila Molina Miranda,rgomez@example.com,Biobío,Concepción,New,2024-04-11,Email Marketing
827,Wilson Ricardo Bravo Guzmán,rosarioalvarez@example.org,Metropolitana,Estación Central,Lost,2024-10-10,Email Marketing
828,Sonia María Riveros Zamorano,silvaguido@example.com,Valparaíso,Quilpué,Lost,2023-12-29,Google Ads
829,Lautaro Amador Torres Baeza,nsantander@example.org,Metropolitana,La Florida,Loyal,2024-04-02,TikTok
830,Nelson Alarcón Fuentes,molinakatherine@example.org,Metropolitana,La Reina,Potential,2024-07-15,TikTok
831,Filomena Teresa Contreras Saldivia,silviahernandez@example.org,La Araucanía,Angol,New,2024-10-28,Email Marketing
832,Ángela Paula Aguilera Sandoval,bertavaldivia@example.com,Valparaíso,Valparaíso,Loyal,2023-01-17,Facebook/Instagram
833,Jaime Pacheco,carlosvasquez@example.org,Metropolitana,Vitacura,Champions,2023-04-25,Email Marketing
834,Lorena Silva,jvasquez@example.org,Metropolitana,San Miguel,Champions,2024-09-13,TikTok
835,Paul Valenzuela,icarrasco@example.net,La Araucanía,Victoria,At Risk,2025-01-27,Email Marketing
836,Paula Mónica Navarrete Castillo,luisaacevedo@example.org,Metropolitana,Santiago,At Risk,2023-06-27,Facebook/Instagram
837,José González,perezfranco@example.org,Maule,Linares,Champions,2024-01-08,Orgánico
838,Luis Bryan Carrasco Henríquez,silvamario@example.org,Valparaíso,Viña del Mar,New,2023-12-12,Email Marketing
839,Alejandro Marcelo Jiménez Gajardo,cristian41@example.net,Valparaíso,San Antonio,Loyal,2024-12-26,Google Ads
840,Alan Luis Saavedra Urra,lopezambar@example.net,Biobío,Hualpén,Lost,2023-02-12,Google Ads
841,Ian Franco Rivas Cifuentes,rafaeltorres@example.com,Maule,Constitución,Champions,2025-04-17,TikTok
842,Ignacia Mora,elizabethsuarez@example.org,Metropolitana,Quilicura,At Risk,2024-01-21,Google Ads
843,Juana Lucía González Arredondo,jorge49@example.org,La Araucanía,Angol,Loyal,2023-11-03,Facebook/Instagram
844,Diego Arroyo Ahumada,bquintanilla@example.net,Biobío,Chiguayante,Champions,2023-07-19,Referido
845,Javiera Cifuentes Neira,valentina00@example.net,Metropolitana,Estación Central,New,2024-12-11,Facebook/Instagram
846,Nicole Isabel Urrutia Rojas,fernandoflores@example.com,O'Higgins,Santa Cruz,Loyal,2024-08-24,Google Ads
847,Martina Cáceres Cortez,vivianaperez@example.net,Los Lagos,Puerto Varas,Champions,2024-03-01,Email Marketing
848,Eduardo Escobar Inostroza,vegaluis@example.org,Biobío,Hualpén,Lost,2025-01-20,Referido
849,Luis Matías Viveros Álvarez,tabita58@example.net,Maule,Cauquenes,Champions,2025-06-14,TikTok
850,Johana Evelyn Pulgar Morales,jorge37@example.net,O'Higgins,Santa Cruz,Lost,2023-08-05,Google Ads
851,Guillermo Mora,zperez@example.org,La Araucanía,Temuco,New,2025-04-24,Google Ads
852,Andrea Ramos Urrutia,javier55@example.net,Maule,Linares,Lost,2024-01-02,Google Ads
853,Emilia Ana Espinosa Garrido,nancyvaras@example.org,La Araucanía,Padre Las Casas,Hibernating,2024-12-30,Referido
854,Millaray Morales León,kvergara@example.com,La Araucanía,Angol,New,2024-09-15,Email Marketing
855,Bastián Medina Castillo,alexislopez@example.com,Biobío,Los Ángeles,Potential,2025-06-16,Orgánico
856,Patricia Jorquera Salazar,anguloluisa@example.net,Los Lagos,Ancud,Hibernating,2023-03-27,Facebook/Instagram
857,María Inés Lazo Yáñez,pascuala77@example.com,Metropolitana,Lo Barnechea,Hibernating,2023-11-18,Orgánico
858,Elsa Fernanda Ferrada Rojas,velizciro@example.com,O'Higgins,Santa Cruz,New,2024-09-19,Email Marketing
859,María Camila Guerra Gutiérrez,camiloalfaro@example.net,O'Higgins,Santa Cruz,New,2023-04-23,Orgánico
860,José Martínez Barraza,segundovelasquez@example.com,Metropolitana,San Miguel,Lost,2023-07-24,Google Ads
861,Francisco Cortés Vera,fernandezjuana@example.org,Maule,Talca,Loyal,2024-04-10,Referido
862,Martina Acevedo Escalona,maria25@example.com,Metropolitana,Estación Central,New,2024-01-13,Orgánico
863,Jonathan Julián Órdenes Peña,henriquezjulia@example.org,Metropolitana,Providencia,At Risk,2025-01-07,Google Ads
864,Juan Carlos Rojas Navarrete,fuentesjaviera@example.org,Los Lagos,Ancud,New,2025-06-17,TikTok
865,José Ernesto Ramírez Rojas,munozhaydee@example.org,Metropolitana,Macul,Champions,2025-01-31,Email Marketing
866,Ana Beatriz Silva Domínguez,gael15@example.net,Maule,Curicó,Hibernating,2025-03-20,Email Marketing
867,Alfonso Julio Bravo Quintana,daniela47@example.com,Maule,Curicó,Potential,2023-03-28,Google Ads
868,Juan Guillermo Zamora González,mariacastro@example.com,Valparaíso,San Antonio,Champions,2023-02-05,Facebook/Instagram
869,Valeria Anaís Méndez Castillo,oalvarado@example.com,Metropolitana,Peñalolén,Potential,2024-02-14,Email Marketing
870,Tomás Canales Pérez,nunezjuana@example.net,Metropolitana,Macul,Champions,2025-02-17,Facebook/Instagram
871,Luz Mariluz Prado Campos,avaldes@example.org,Biobío,Chiguayante,Champions,2025-04-25,Email Marketing
872,Ignacio Patricio Molina Muñoz,gonzalezantonio@example.org,Los Ríos,Valdivia,Lost,2025-03-30,Google Ads
873,Constanza Tatiana Fernández Vergara,vfuentes@example.com,Biobío,Hualpén,At Risk,2024-03-24,Orgánico
874,Luis Rojas,jramirez@example.org,Metropolitana,Estación Central,At Risk,2024-10-07,TikTok
875,Carlos Damián Bastías Díaz,gutierrezestefania@example.org,Biobío,Talcahuano,At Risk,2024-06-29,Google Ads
876,Miguel Cristóbal Silva Fuentes,gonzalezmaria@example.com,Valparaíso,Quilpué,Loyal,2025-06-10,Google Ads
877,Carolina Rosa Díaz Solar,fuentesleonel@example.net,Los Lagos,Puerto Varas,Potential,2024-04-06,Referido
878,Javier Nelson Caro Donoso,mariamunoz@example.org,Metropolitana,San Miguel,Champions,2024-12-04,Facebook/Instagram
879,Gabriela Carmen Muñoz Guzmán,mariaadasme@example.net,Los Lagos,Puerto Varas,At Risk,2024-11-17,Referido
880,Giselle Astudillo Bustos,estefaniasobarzo@example.com,Valparaíso,Valparaíso,Lost,2024-07-30,Referido
881,Paulina Vargas Torres,rodrigoencina@example.com,Coquimbo,Ovalle,At Risk,2024-12-01,TikTok
882,Bernardita Vidal Ulloa,elizabethsepulveda@example.com,Metropolitana,Maipú,Potential,2023-03-24,Referido
883,María Contreras Fonseca,cordovajudith@example.com,Biobío,Chiguayante,At Risk,2023-05-25,Email Marketing
884,Ignacia Figueroa,sriveros@example.com,Antofagasta,Antofagasta,Potential,2023-01-18,TikTok
885,Ana Rebolledo,amaturana@example.com,Metropolitana,San Miguel,Loyal,2024-08-11,TikTok
886,Claudia Saldaña,bcarvajal@example.net,Antofagasta,Antofagasta,At Risk,2023-03-01,Email Marketing
887,Leonor María Muñoz Tapia,diegoperez@example.com,La Araucanía,Angol,Potential,2023-12-05,Google Ads
888,Felipe Fernando Espinoza Silva,isabellanaranjo@example.net,Metropolitana,Maipú,Loyal,2024-03-12,Facebook/Instagram
889,Juan Francisco Meneses Yáñez,corteshector@example.com,Metropolitana,Peñalolén,Hibernating,2024-07-25,Google Ads
890,Jorge Benjamín Jara Cabello,orodriguez@example.com,La Araucanía,Angol,At Risk,2024-10-21,Facebook/Instagram
891,Paola Yocelyn Quintanilla Domínguez,vargasbastian@example.com,Metropolitana,Lo Barnechea,At Risk,2024-05-11,Orgánico
892,Alberto José Mora Galaz,ualegria@example.org,Biobío,Hualpén,Potential,2024-04-08,Orgánico
893,Eduardo Miguel González Silva,luis44@example.com,Metropolitana,Estación Central,Lost,2024-06-18,Google Ads
894,Elena Beatriz Alarcón Ahumada,obustos@example.com,Biobío,Concepción,Champions,2025-05-01,Referido
895,Rosario Barrera,biancaalarcon@example.com,Metropolitana,Macul,New,2025-05-15,Google Ads
896,Marisol Sonia Hidalgo Henríquez,miguelcarrasco@example.com,O'Higgins,Pichilemu,Hibernating,2024-10-01,Google Ads
897,Bárbara Martínez Neira,wcornejo@example.com,Coquimbo,Ovalle,Hibernating,2023-06-21,Orgánico
898,Pablo Urrutia Soto,luis92@example.net,Coquimbo,Ovalle,Champions,2023-04-01,Orgánico
899,Carmen Soto Mamani,fuentesboris@example.com,Los Lagos,Osorno,Lost,2025-05-06,Orgánico
900,Antonia Paulina Cancino Pino,atorres@example.org,Metropolitana,La Florida,Champions,2023-07-10,TikTok
901,María Jazmín Bahamonde Rojas,vorellana@example.org,Los Lagos,Osorno,Loyal,2024-02-12,Referido
